143,455.36,443.17,56.61,349.28,64.8,544.03,122.31,18.4,630.64,158.08,923.41,272.02,70.47,446.19,23.71
144,467.68,445.29,57.46,351.56,65.2,549.01,122.96,18.99,632.09,163.07,937.87,278.38,69.17,445.55,24.67
145,467.68,428.59,57.46,351.56,70.45,549.01,122.96,18.99,632.09,159.15,937.87,278.38,69.17,445.55,24.67
146,467.68,428.59,57.46,351.56,70.45,549.01,122.96,18.99,632.09,159.15,937.87,278.38,69.17,445.55,24.67
147,467.68,428.59,57.46,351.56,70.45,549.01,122.96,18.99,632.09,159.15,937.87,278.38,69.17,445.55,24.67
148,447.97,449.33,55.15,342.51,69.73,531.82,123.62,18.87,630.45,155.63,947.57,284.65,69.47,460.07,24.24
149,435.03,448.08,55.28,344.57,74.39,538.41,124.47,18.99,630.78,159.68,957.11,287.92,70.05,474.73,24.46
150,440.61,443.27,55.95,351.03,76.89,530.18,124.56,19.15,625.24,156.15,950.51,281.5,70.1,484.61,23.95
151,438.96,434.22,55.73,344.66,83.06,526.24,124.6,19.12,626.08,157.56,941.68,273.74,69.09,471.92,23.62
152,438.96,449.33,55.73,344.66,83.06,526.24,124.6,19.12,626.08,158.76,941.68,273.74,69.09,471.92,23.62
153,438.96,449.33,55.73,344.66,83.06,526.24,124.6,19.12,626.08,158.76,941.68,273.74,69.09,471.92,23.62
154,438.96,449.33,55.73,344.66,83.06,526.24,124.6,19.12,626.08,158.76,941.68,273.74,69.09,471.92,23.62
155,434.55,438.26,55.66,346.03,83.06,547.96,125.76,19.44,637.54,160.55,948.13,276.3,71.86,502.25,23.93
156,436.87,440.48,55.65,356.26,84.17,550.86,125.5,19.35,634.39,159.58,955.16,275.71,72.15,505.01,24.37
157,438.49,446.78,55.94,368.79,83.06,554.03,126.04,19.45,637.07,162.11,982.27,278.83,72.61,521.6,24.25
158,437.15,442.16,55.56,363.56,82.9,553.63,126.04,19.25,659.55,160.49,956.82,275.63,72.07,528.4,24.36
159,434.16,432.58,53.96,359.12,79.76,546.6,127.95,19.03,725.53,160.27,946.33,273.23,71.82,525.87,24.13
160,434.16,432.58,53.96,359.12,79.76,546.6,127.95,19.03,725.53,160.27,946.33,273.23,71.82,525.87,24.13
161,434.16,432.58,53.96,359.12,79.76,546.6,127.95,19.03,725.53,160.27,946.33,273.23,71.82,525.87,24.13
162,434.16,449.33,53.96,359.12,80.55,546.6,127.95,19.03,725.53,161.64,946.33,273.23,71.82,525.87,24.13
163,425.15,419.25,53.6,381.4,81.31,551.06,127.19,19.41,714.04,163.53,956.13,273.2,69.64,535.93,24.11
164,432.27,421.03,53.93,380.96,81.23,553.3,130.18,19.23,694.37,164.06,965.33,274.52,70.26,539.61,24.64
165,433.37,423.15,54.53,366.55,81.83,546.04,129.63,19.12,675.69,163.92,975.51,275.72,69.55,542.73,24.27
166,433.57,426.76,53.54,365.62,81.11,546.61,129.48,19.19,659.88,163.74,978.79,273.55,69.59,544.34,23.72
167,433.57,426.76,53.54,365.62,81.11,546.61,129.48,19.19,659.88,163.74,978.79,273.55,69.59,544.34,23.72
168,433.57,426.76,53.54,365.62,81.11,546.61,129.48,19.19,659.88,163.74,978.79,273.55,69.59,544.34,23.72
169,431.29,425.75,52.84,356.09,80.23,538.13,130.07,18.69,645.94,169.9,1014.3,279.65,69.59,604.82,23.24
170,432.86,436.96,53.3,367.56,80.63,545.34,129.87,18.99,647.58,172.59,1023.9,281.63,69.59,602.61,23.78
171,436.6,448.37,54.31,369.76,84.17,541.57,129.56,19.2,646.12,170.33,1022,287.73,70.64,599.49,24.02
172,456.98,447.94,54.48,367.73,89.07,559.55,129.5,19.27,636.6,167.99,1002.8,282.13,70.77,593.88,23.95
173,473.62,454.19,54.98,367.69,83.73,555.78,129.99,19.25,652.93,171.35,989.46,286.09,71.77,592.64,23.92
174,473.62,454.19,54.98,367.69,83.73,555.78,129.99,19.25,652.93,171.35,989.46,286.09,71.77,592.64,23.92
175,473.62,454.19,54.98,367.69,83.73,555.78,129.99,19.25,652.93,171.35,989.46,286.09,71.77,592.64,23.92
176,460.16,459.63,55.26,367.16,84.21,550.09,130.41,19.79,642.51,168.95,1000.3,284.08,71.06,588.78,24.22
177,453.75,455.21,53.3,367.25,80.59,542.23,129.82,18.92,642.65,165.1,980.75,285.61,69.51,575.04,24
178,453.87,443.89,54.85,366.46,84.01,551.15,130.4,18.76,646.59,165.22,994.42,287.55,70.43,585.1,23.61
179,458.32,447.31,54.31,374.19,81.19,558.48,130.24,19.39,638.57,168.88,1008.8,293.07,69.64,581.1,23.88
180,458.32,419.25,54.31,374.19,86.08,558.48,130.24,19.39,638.57,169.64,1008.8,293.07,69.64,581.1,23.88
181,458.32,419.25,54.31,374.19,86.08,558.48,130.24,19.39,638.57,169.64,1008.8,293.07,69.64,581.1,23.88
182,458.32,419.25,54.31,374.19,86.08,558.48,130.24,19.39,638.57,169.64,1008.8,293.07,69.64,581.1,23.88
183,459.3,445.87,54.5,377.27,87.31,582.85,132.01,19.84,642.09,170.05,1024.2,293.27,73.2,601.74,25.24
184,455.44,445.48,56.6,379.73,85.76,576.83,132.94,19.78,638.1,164.97,996.84,284.89,72.24,587.49,24.67
185,453.79,442.93,56.56,379.64,87.91,590.34,133.7,19.87,639.79,166.84,1003.4,285.51,74.92,595.72,25.32
186,457.33,431.67,55.75,370.9,86.32,581.7,134.55,19.64,635.24,165.19,992.39,282.61,73.16,577.15,25.07
187,461.54,431.48,55.54,372.88,87.55,587.81,134.38,20.04,652.08,166.79,998.82,282.93,74.46,574.99,25.15
188,461.54,431.48,55.54,372.88,87.55,587.81,134.38,20.04,652.08,166.79,998.82,282.93,74.46,574.99,25.15
189,461.54,431.48,55.54,372.88,87.55,587.81,134.38,20.04,652.08,166.79,998.82,282.93,74.46,574.99,25.15
190,466.42,430.46,57.27,397.57,87.59,585.39,134.37,20.07,686.44,166.6,990.63,286.15,75.51,577.06,25.15
191,466.42,445.48,57.27,397.57,92.65,585.39,134.37,20.07,686.44,166.14,990.63,286.15,75.51,577.06,25.15
192,497.42,433.69,58.84,407.64,91.93,594.93,135.74,21.6,681.37,164.11,943.41,274.22,75.51,569.34,25.87
193,488.25,432.87,58.14,391.99,90.54,583.55,137.69,20.6,678.7,160.38,913.66,264.35,76.81,572.24,25.68
194,494.43,437.16,59.2,387.86,92.37,589.07,139.01,20.81,681.09,163.24,939.34,269.41,77.14,581.24,25.51
195,494.43,437.16,59.2,387.86,92.37,589.07,139.01,20.81,681.09,163.24,939.34,269.41,77.14,581.24,25.51
196,494.43,437.16,59.2,387.86,92.37,589.07,139.01,20.81,681.09,163.24,939.34,269.41,77.14,581.24,25.51
197,514.81,435.9,59.81,389.93,92.05,586.86,140.27,21.07,675.69,167.21,971.9,285.32,77.14,603.48,25.58
198,502.26,441.05,60.85,387.33,90.42,590.92,140.7,20.84,673.77,167.84,965.23,284.66,77.19,597.83,25.18
199,483.89,442.98,60,387.25,90.3,593.66,143.6,21.44,672.36,168.96,955.34,282.31,77.35,593.33,25.36
200,477.83,447.22,58.87,385.66,86.8,581.33,150.15,22.32,675.93,170.2,944.95,278.44,77.27,583.26,25.15
201,485.15,445.92,60.19,399.73,90.1,590.59,147.32,22.19,673.91,170.78,957.68,279.22,77.77,593.33,25.47
202,485.15,445.92,60.19,399.73,90.1,590.59,147.32,22.19,673.91,170.78,957.68,279.22,77.77,593.33,25.47
203,485.15,445.92,60.19,399.73,90.1,590.59,147.32,22.19,673.91,170.78,957.68,279.22,77.77,593.33,25.47
204,476.49,447.89,60.44,433.65,90.1,608.69,142.37,22.36,666.45,169.14,953.46,277.15,81.59,590.43,25.54
205,479.91,451.64,61.02,447.58,91.09,615.61,143.84,22.43,654.38,172.43,952.39,273.03,79.66,580.51,25.31
206,479.87,464.11,61.3,464.24,90.5,634.86,144.45,22.47,647.34,173.25,954.19,277.19,79.12,580.64,25.35
207,479.87,433.69,61.3,464.24,90.5,634.86,144.45,22.47,647.34,173.25,954.19,277.19,79.12,580.64,25.35
208,489.95,464.69,61.38,469.73,88.47,655.41,144.47,21.47,625.47,174.99,970.38,273.8,78.7,557.94,24.93
209,489.95,464.69,61.38,469.73,88.47,655.41,144.47,21.47,625.47,174.99,970.38,273.8,78.7,557.94,24.93
210,489.95,464.69,61.38,469.73,88.47,655.41,144.47,21.47,625.47,174.99,970.38,273.8,78.7,557.94,24.93
211,497.77,473.64,63.96,473.2,88.95,646.98,144.95,22.06,620.36,173.71,968.72,270.22,82.56,579.22,25.57
212,496.83,479.56,67.25,457.38,90.74,658.12,144.83,22.46,615.52,186.13,983.53,278.44,83.02,592.36,26
213,493.29,481.78,65.17,459.36,89.18,663.85,143.73,22.36,638.47,193.4,1007.9,280.69,81.3,582.44,25.8
214,496.2,481.97,64.03,451.14,90.62,662.13,146.79,22.74,657.11,194.79,989.65,279.5,80.63,587.77,25.89
215,483.89,483.08,64.17,439.58,89.86,659.92,148.63,22.32,653.91,187.3,980.24,277.38,80.96,594.94,27.19
216,483.89,483.08,64.17,439.58,89.86,659.92,148.63,22.32,653.91,187.3,980.24,277.38,80.96,594.94,27.19
217,483.89,483.08,64.17,439.58,89.86,659.92,148.63,22.32,653.91,187.3,980.24,277.38,80.96,594.94,27.19
218,477.24,477.54,61.08,420.2,87.27,637.93,151.01,21.98,645.8,186.5,971.32,276.87,81.17,578.44,26.42
219,478.89,467.67,60.18,424.16,86.24,636.41,151.49,21.57,638.43,184.34,968.52,277.16,82.01,565.07,26.12
220,492.7,461.46,61.4,434.22,87.39,661.15,153.42,22.33,636.08,187.39,990.29,283.35,81.13,569.25,26.96
221,514.57,465.36,63.48,445.56,87.87,669.46,154.51,22.55,642.13,186.78,981.05,283.3,81.42,568.51,27.06
222,545.34,458.48,63.74,450.66,87.67,664.26,151,23.27,655.6,186.42,967.38,276.83,80.67,559.78,26.89
223,545.34,458.48,63.74,450.66,87.67,664.26,151,23.27,655.6,186.42,967.38,276.83,80.67,559.78,26.89
224,545.34,458.48,63.74,450.66,87.67,664.26,151,23.27,655.6,186.42,967.38,276.83,80.67,559.78,26.89
225,545.34,433.69,65.17,450.66,87.67,664.26,151,23.27,655.6,186.42,967.38,276.83,80.67,559.78,26.89
226,534.83,455.11,62.91,443.63,87.27,660.98,159.58,23.05,669.82,195.35,962.46,273.85,81.34,553.95,26.44
